wf_fold_1	1704067200	1713268799	1704672000
wf_fold_2	1713268799	1722470399	1713873599
wf_fold_3	1722470399	1731671999	1723075199
wf_fold_4	1731671999	1740873599	1732276799
wf_fold_5	1740873599	1750075199	1741478399
wf_fold_6	1750075199	1759276799	1750679999
